562.653133,1.773678,1.878043
562.828141,1.773648,1.877998
563.003150,1.773617,1.877953
563.178159,1.773587,1.877908
563.353168,1.773557,1.877863
563.528176,1.773527,1.877818
563.703185,1.773497,1.877773
563.878194,1.773467,1.877729
564.053203,1.773437,1.877684
564.228211,1.773407,1.877639
564.403220,1.773377,1.877595
564.578229,1.773347,1.877550
564.753238,1.773317,1.877506
564.928246,1.773287,1.877461
565.103255,1.773258,1.877417
565.278264,1.773228,1.877373
565.453273,1.773198,1.877329
565.628281,1.773168,1.877284
565.803290,1.773139,1.877240
565.978299,1.773109,1.877196
566.153308,1.773079,1.877152
566.328316,1.773050,1.877108
566.503325,1.773020,1.877064
566.678334,1.772991,1.877020
566.853343,1.772961,1.876976
567.028351,1.772932,1.876932
567.203360,1.772902,1.876889
567.378369,1.772873,1.876845
567.553378,1.772844,1.876801
567.728386,1.772814,1.876758
567.903395,1.772785,1.876714
568.078404,1.772756,1.876671
568.253413,1.772727,1.876627
568.428421,1.772697,1.876584
568.603430,1.772668,1.876540
568.778439,1.772639,1.876497
568.953448,1.772610,1.876454
569.128456,1.772581,1.876411
569.303465,1.772552,1.876367
569.478474,1.772523,1.876324
569.653483,1.772494,1.876281
569.828491,1.772465,1.876238
570.003500,1.772436,1.876195
570.178509,1.772407,1.876152
570.353518,1.772378,1.876109
570.528526,1.772349,1.876067
570.703535,1.772320,1.876024
570.878544,1.772292,1.875981
571.053553,1.772263,1.875938
571.228561,1.772234,1.875896
571.403570,1.772206,1.875853
571.578579,1.772177,1.875811
571.753588,1.772148,1.875768
571.928596,1.772120,1.875726
572.103605,1.772091,1.875683
572.278614,1.772063,1.875641
572.453623,1.772034,1.875599
572.628631,1.772006,1.875556
572.803640,1.771977,1.875514
572.978649,1.771949,1.875472
573.153658,1.771920,1.875430
573.328666,1.771892,1.875388
573.503675,1.771864,1.875346
573.678684,1.771835,1.875304
573.853693,1.771807,1.875262
574.028701,1.771779,1.875220
574.203710,1.771751,1.875178
574.378719,1.771723,1.875136
574.553728,1.771694,1.875095
574.728736,1.771666,1.875053
574.903745,1.771638,1.875011
575.078754,1.771610,1.874970
575.253763,1.771582,1.874928
575.428771,1.771554,1.874887
575.603780,1.771526,1.874845
575.778789,1.771498,1.874804
575.953798,1.771470,1.874762
576.128806,1.771443,1.874721
576.303815,1.771415,1.874680
576.478824,1.771387,1.874639
576.653833,1.771359,1.874597
576.828841,1.771331,1.874556
577.003850,1.771304,1.874515
577.178859,1.771276,1.874474
577.353868,1.771248,1.874433
577.528876,1.771221,1.874392
577.703885,1.771193,1.874351
577.878894,1.771165,1.874310
578.053903,1.771138,1.874270
578.228911,1.771110,1.874229
578.403920,1.771083,1.874188
578.578929,1.771055,1.874147
578.753938,1.771028,1.874107
578.928946,1.771000,1.874066
579.103955,1.770973,1.874026
579.278964,1.770946,1.873985
579.453973,1.770918,1.873945
579.628981,1.770891,1.873904
579.803990,1.770864,1.873864
579.978999,1.770837,1.873823
580.154008,1.770809,1.873783
580.329016,1.770782,1.873743
580.504025,1.770755,1.873703
580.679034,1.770728,1.873663
580.854043,1.770701,1.873622
581.029051,1.770674,1.873582
581.204060,1.770647,1.873542
581.379069,1.770620,1.873502
581.554078,1.770593,1.873462
581.729086,1.770566,1.873422
581.904095,1.770539,1.873383
582.079104,1.770512,1.873343
582.254113,1.770485,1.873303
582.429121,1.770458,1.873263
582.604130,1.770431,1.873224
582.779139,1.770405,1.873184
582.954148,1.770378,1.873144
583.129156,1.770351,1.873105
583.304165,1.770324,1.873065
583.479174,1.770298,1.873026
583.654183,1.770271,1.872986
583.829191,1.770244,1.872947
584.004200,1.770218,1.872908
584.179209,1.770191,1.872868
584.354218,1.770165,1.872829
584.529226,1.770138,1.872790
584.704235,1.770112,1.872751
584.879244,1.770085,1.872712
585.054253,1.770059,1.872673
585.229261,1.770032,1.872634
585.404270,1.770006,1.872595
585.579279,1.769980,1.872556
585.754288,1.769953,1.872517
585.929296,1.769927,1.872478
586.104305,1.769901,1.872439
586.279314,1.769874,1.872400
586.454323,1.769848,1.872361
586.629331,1.769822,1.872323
586.804340,1.769796,1.872284
586.979349,1.769770,1.872245
587.154358,1.769743,1.872207
587.329366,1.769717,1.872168
587.504375,1.769691,1.872130
587.679384,1.769665,1.872091
587.854393,1.769639,1.872053
588.029401,1.769613,1.872015
588.204410,1.769587,1.871976
588.379419,1.769561,1.871938
588.554428,1.769535,1.871900
588.729436,1.769510,1.871861
588.904445,1.769484,1.871823
589.079454,1.769458,1.871785
589.254463,1.769432,1.871747
589.429471,1.769406,1.871709
589.604480,1.769381,1.871671
589.779489,1.769355,1.871633
589.954498,1.769329,1.871595
590.129506,1.769303,1.871557
590.304515,1.769278,1.871519
590.479524,1.769252,1.871482
590.654533,1.769227,1.871444
590.829541,1.769201,1.871406
591.004550,1.769176,1.871368
591.179559,1.769150,1.871331
591.354568,1.769124,1.871293
591.529576,1.769099,1.871256
591.704585,1.769074,1.871218
591.879594,1.769048,1.871181
592.054603,1.769023,1.871143
592.229611,1.768997,1.871106
592.404620,1.768972,1.871068
592.579629,1.768947,1.871031
592.754638,1.768921,1.870994
592.929646,1.768896,1.870956
593.104655,1.768871,1.870919
593.279664,1.768846,1.870882
593.454673,1.768821,1.870845
593.629681,1.768795,1.870808
593.804690,1.768770,1.870771
593.979699,1.768745,1.870734
594.154708,1.768720,1.870697
594.329716,1.768695,1.870660
594.504725,1.768670,1.870623
594.679734,1.768645,1.870586
594.854743,1.768620,1.870549
595.029751,1.768595,1.870512
595.204760,1.768570,1.870476
595.379769,1.768545,1.870439
595.554778,1.768520,1.870402
595.729786,1.768495,1.870366
595.904795,1.768471,1.870329
596.079804,1.768446,1.870293
596.254813,1.768421,1.870256
596.429821,1.768396,1.870220
596.604830,1.768371,1.870183
596.779839,1.768347,1.870147
596.954848,1.768322,1.870110
597.129856,1.768297,1.870074
597.304865,1.768273,1.870038
597.479874,1.768248,1.870002
597.654883,1.768224,1.869965
597.829891,1.768199,1.869929
598.004900,1.768174,1.869893
598.179909,1.768150,1.869857
598.354918,1.768125,1.869821
598.529926,1.768101,1.869785
598.704935,1.768077,1.869749
598.879944,1.768052,1.869713
599.054953,1.768028,1.869677
599.229961,1.768003,1.869641
599.404970,1.767979,1.869605
599.579979,1.767955,1.869570
599.754988,1.767930,1.869534
599.929996,1.767906,1.869498
600.105005,1.767882,1.869462
600.280014,1.767858,1.869427
600.455023,1.767833,1.869391
600.630032,1.767809,1.869356
600.805040,1.767785,1.869320
600.980049,1.767761,1.869284
601.155058,1.767737,1.869249
601.330067,1.767713,1.869214
601.505075,1.767689,1.869178
601.680084,1.767665,1.869143
601.855093,1.767641,1.869108
602.030102,1.767617,1.869072
602.205110,1.767593,1.869037
602.380119,1.767569,1.869002
602.555128,1.767545,1.868967
602.730137,1.767521,1.868931
602.905145,1.767497,1.868896
603.080154,1.767473,1.868861
603.255163,1.767449,1.868826
603.430172,1.767425,1.868791
603.605180,1.767402,1.868756
603.780189,1.767378,1.868721
603.955198,1.767354,1.868687
604.130207,1.767330,1.868652
604.305215,1.767307,1.868617
604.480224,1.767283,1.868582
604.655233,1.767259,1.868547
604.830242,1.767236,1.868513
605.005250,1.767212,1.868478
605.180259,1.767189,1.868443
605.355268,1.767165,1.868409
605.530277,1.767142,1.868374
605.705285,1.767118,1.868340
605.880294,1.767095,1.868305
606.055303,1.767071,1.868271
606.230312,1.767048,1.868236
606.405320,1.767024,1.868202
606.580329,1.767001,1.868167
606.755338,1.766977,1.868133
606.930347,1.766954,1.868099
607.105355,1.766931,1.868065
607.280364,1.766907,1.868030
607.455373,1.766884,1.867996
607.630382,1.766861,1.867962
607.805390,1.766838,1.867928
607.980399,1.766815,1.867894
608.155408,1.766791,1.867860
608.330417,1.766768,1.867826
608.505425,1.766745,1.867792
608.680434,1.766722,1.867758
608.855443,1.766699,1.867724
609.030452,1.766676,1.867690
609.205460,1.766653,1.867656
609.380469,1.766630,1.867623
609.555478,1.766607,1.867589
609.730487,1.766584,1.867555
609.905495,1.766561,1.867521
610.080504,1.766538,1.867488
610.255513,1.766515,1.867454
610.430522,1.766492,1.867420
610.605530,1.766469,1.867387
610.780539,1.766446,1.867353
610.955548,1.766423,1.867320
611.130557,1.766400,1.867286
611.305565,1.766378,1.867253
611.480574,1.766355,1.867220
611.655583,1.766332,1.867186
611.830592,1.766309,1.867153
612.005600,1.766287,1.867120
612.180609,1.766264,1.867086
612.355618,1.766241,1.867053
612.530627,1.766219,1.867020
612.705635,1.766196,1.866987
612.880644,1.766173,1.866954
613.055653,1.766151,1.866921
613.230662,1.766128,1.866887
613.405670,1.766106,1.866854
613.580679,1.766083,1.866821
613.755688,1.766061,1.866788
613.930697,1.766038,1.866756
614.105705,1.766016,1.866723
614.280714,1.765993,1.866690
614.455723,1.765971,1.866657
614.630732,1.765949,1.866624
614.805740,1.765926,1.866591
614.980749,1.765904,1.866559
615.155758,1.765882,1.866526
615.330767,1.765859,1.866493
615.505775,1.765837,1.866461
615.680784,1.765815,1.866428
615.855793,1.765793,1.866396
616.030802,1.765770,1.866363
616.205810,1.765748,1.866330
616.380819,1.765726,1.866298
616.555828,1.765704,1.866266
616.730837,1.765682,1.866233
616.905845,1.765660,1.866201
617.080854,1.765637,1.866168
617.255863,1.765615,1.866136
617.430872,1.765593,1.866104
617.605880,1.765571,1.866072
617.780889,1.765549,1.866039
617.955898,1.765527,1.866007
618.130907,1.765505,1.865975
618.305915,1.765483,1.865943
618.480924,1.765461,1.865911
618.655933,1.765440,1.865879
618.830942,1.765418,1.865847
619.005950,1.765396,1.865815
619.180959,1.765374,1.865783
619.355968,1.765352,1.865751
619.530977,1.765330,1.865719
619.705985,1.765309,1.865687
619.880994,1.765287,1.865655
620.056003,1.765265,1.865623
620.231012,1.765243,1.865592
620.406020,1.765222,1.865560
620.581029,1.765200,1.865528
620.756038,1.765178,1.865497
620.931047,1.765157,1.865465
621.106055,1.765135,1.865433
621.281064,1.765113,1.865402
621.456073,1.765092,1.865370
621.631082,1.765070,1.865339
621.806090,1.765049,1.865307
621.981099,1.765027,1.865276
622.156108,1.765006,1.865244
622.331117,1.764984,1.865213
622.506125,1.764963,1.865181
622.681134,1.764941,1.865150
622.856143,1.764920,1.865119
623.031152,1.764898,1.865088
623.206160,1.764877,1.865056
623.381169,1.764856,1.865025
623.556178,1.764834,1.864994
623.731187,1.764813,1.864963
623.906195,1.764792,1.864932
624.081204,1.764770,1.864900
624.256213,1.764749,1.864869
624.431222,1.764728,1.864838
624.606230,1.764707,1.864807
624.781239,1.764686,1.864776
624.956248,1.764664,1.864745
625.131257,1.764643,1.864715
625.306265,1.764622,1.864684
625.481274,1.764601,1.864653
625.656283,1.764580,1.864622
625.831292,1.764559,1.864591
626.006300,1.764538,1.864560
626.181309,1.764517,1.864530
626.356318,1.764496,1.864499
626.531327,1.764475,1.864468
626.706335,1.764454,1.864438
626.881344,1.764433,1.864407
627.056353,1.764412,1.864376
627.231362,1.764391,1.864346
627.406370,1.764370,1.864315
627.581379,1.764349,1.864285
627.756388,1.764328,1.864254
627.931397,1.764307,1.864224
628.106405,1.764286,1.864193
628.281414,1.764266,1.864163
628.456423,1.764245,1.864133
628.631432,1.764224,1.864102
628.806440,1.764203,1.864072
628.981449,1.764182,1.864042
629.156458,1.764162,1.864012
629.331467,1.764141,1.863981
629.506475,1.764120,1.863951
